Timestamp,App Id,App Name,Category,Code.function,Code.namespace,Container Id,Duration,Duration.ms,Entity.guid,Entity.name,Entity Guid,Guid,Host,Id,Name,Parent.id,Parent Id,Priority,Process.id,Real Agent Id,Sampled,Tags.account,Tags.account Id,Tags.trusted Account Id,Thread.id,Trace.id,Trace Id,Transaction Id,Db.collection,Db.instance,Db.operation,Db.statement,Db.system,Peer.address,Peer.hostname,Server.address,Span.kind,Request.headers.accept,Request.headers.content Length,Request.headers.content Type,Request.headers.host,Request.headers.user Agent,Request.method,Request.uri,Transaction.name,Trusted Parent Id,Entity.type,Http.flavor,Http.method,Http.request Content Length,Http.response Content Length,Http.route,Http.scheme,Http.status Code,Http.target,Http.user Agent,Instrumentation.provider,Net.host.name,Net.sock.peer.addr,Net.sock.peer.port,New Relic.ingest Point,Newrelic.source,Otel.library.name,Otel.library.version,Service.name,W3c.tracestate,Component,Http.status Code,Http.url,Http Response Code,Parent.transport Type,Port,Response.headers.content Type
"September 01, 2026 18:46:16",1751961106,mediamanager (prod),generic,sendAsync,jdk.internal.net.http.HttpClientImpl,3bd0f7e125185cda2ca14ff1767b75c60d8784dd3deacb8ffb56571063ee8be2,0.000234608,0.234608,MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,mediamanager (prod),MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,c74a6995004b2041,bb2412faccd6,c74a6995004b2041,Java/jdk.internal.net.http.HttpClientImpl/sendAsync,d57a337f854ab644,d57a337f854ab644,2.297904,4aed00860b0858e3,1739586136,true,I Like Pizza,2383390,2383390,116,ffe223b8ddf8091a9b9a176270c92d11,ffe223b8ddf8091a9b9a176270c92d11,67db116f027fbe76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"September 01, 2026 18:46:16",1751961106,mediamanager (prod),http,,,3bd0f7e125185cda2ca14ff1767b75c60d8784dd3deacb8ffb56571063ee8be2,0.012488409,12.488409,MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,mediamanager (prod),MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,3f473e446b48d221,bb2412faccd6,3f473e446b48d221,External/delugevpn.butt.report/JavaHttpClient/send,c74a6995004b2041,c74a6995004b2041,2.297904,4aed00860b0858e3,1739586136,true,I Like Pizza,2383390,2383390,-1,ffe223b8ddf8091a9b9a176270c92d11,ffe223b8ddf8091a9b9a176270c92d11,67db116f027fbe76,,,,,,,delugevpn.butt.report,delugevpn.butt.report,client,,,,,,,,,,,,send,,,,,,,,,,,,,,,,,,JavaHttpClient,200,https://delugevpn.butt.report/json,200,,,
"September 01, 2026 18:46:16",1751961106,mediamanager (prod),generic,preHandle,org.springframework.web.servlet.resource.ResourceUrlProviderExposingInterceptor,3bd0f7e125185cda2ca14ff1767b75c60d8784dd3deacb8ffb56571063ee8be2,0.000001947,0.001947,MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,mediamanager (prod),MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,70efd93587a11617,bb2412faccd6,70efd93587a11617,Spring/Java/org.springframework.web.servlet.resource.ResourceUrlProviderExposingInterceptor/preHandle,1036e4fa192cfffa,1036e4fa192cfffa,2.297904,4aed00860b0858e3,1739586136,true,I Like Pizza,2383390,2383390,116,ffe223b8ddf8091a9b9a176270c92d11,ffe223b8ddf8091a9b9a176270c92d11,67db116f027fbe76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"September 01, 2026 18:46:16",1751961106,mediamanager (prod),generic,requestTorrentsStatus,report.butt.mediamanager.client.DelugeClient,3bd0f7e125185cda2ca14ff1767b75c60d8784dd3deacb8ffb56571063ee8be2,0.014421469,14.421469,MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,mediamanager (prod),MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,d57a337f854ab644,bb2412faccd6,d57a337f854ab644,Custom/report.butt.mediamanager.client.DelugeClient/requestTorrentsStatus,14713f0d478d4927,14713f0d478d4927,2.297904,4aed00860b0858e3,1739586136,true,I Like Pizza,2383390,2383390,116,ffe223b8ddf8091a9b9a176270c92d11,ffe223b8ddf8091a9b9a176270c92d11,67db116f027fbe76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"September 01, 2026 18:46:16",1751961106,mediamanager (prod),generic,preHandle,org.springframework.web.servlet.handler.ConversionServiceExposingInterceptor,3bd0f7e125185cda2ca14ff1767b75c60d8784dd3deacb8ffb56571063ee8be2,0.000004612,0.004612,MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,mediamanager (prod),MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,47aa573a703ec112,bb2412faccd6,47aa573a703ec112,Spring/Java/org.springframework.web.servlet.handler.ConversionServiceExposingInterceptor/preHandle,1036e4fa192cfffa,1036e4fa192cfffa,2.297904,4aed00860b0858e3,1739586136,true,I Like Pizza,2383390,2383390,116,ffe223b8ddf8091a9b9a176270c92d11,ffe223b8ddf8091a9b9a176270c92d11,67db116f027fbe76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"September 01, 2026 18:46:16",1751961106,mediamanager (prod),generic,handleInternal,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter,3bd0f7e125185cda2ca14ff1767b75c60d8784dd3deacb8ffb56571063ee8be2,0.018616512,18.616512,MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,mediamanager (prod),MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,b2c01fd9c30c5cdf,bb2412faccd6,b2c01fd9c30c5cdf,Spring/Java/report.butt.mediamanager.controller.AdminApiController/seedlessSweep,1036e4fa192cfffa,1036e4fa192cfffa,2.297904,4aed00860b0858e3,1739586136,true,I Like Pizza,2383390,2383390,116,ffe223b8ddf8091a9b9a176270c92d11,ffe223b8ddf8091a9b9a176270c92d11,67db116f027fbe76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"September 01, 2026 18:46:16",1751961106,mediamanager (prod),generic,sweep,report.butt.mediamanager.service.SeedlessTorrentTracker,3bd0f7e125185cda2ca14ff1767b75c60d8784dd3deacb8ffb56571063ee8be2,0.01736968,17.36968,MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,mediamanager (prod),MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,aa5fd60938b92996,bb2412faccd6,aa5fd60938b92996,Custom/report.butt.mediamanager.service.SeedlessTorrentTracker/sweep,b2c01fd9c30c5cdf,b2c01fd9c30c5cdf,2.297904,4aed00860b0858e3,1739586136,true,I Like Pizza,2383390,2383390,116,ffe223b8ddf8091a9b9a176270c92d11,ffe223b8ddf8091a9b9a176270c92d11,67db116f027fbe76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"September 01, 2026 18:46:16",1751961106,mediamanager (prod),generic,getTorrentsStatus,report.butt.mediamanager.client.DelugeClient,3bd0f7e125185cda2ca14ff1767b75c60d8784dd3deacb8ffb56571063ee8be2,0.014434418,14.434418,MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,mediamanager (prod),MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,14713f0d478d4927,bb2412faccd6,14713f0d478d4927,Custom/report.butt.mediamanager.client.DelugeClient/getTorrentsStatus,aa5fd60938b92996,aa5fd60938b92996,2.297904,4aed00860b0858e3,1739586136,true,I Like Pizza,2383390,2383390,116,ffe223b8ddf8091a9b9a176270c92d11,ffe223b8ddf8091a9b9a176270c92d11,67db116f027fbe76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"September 01, 2026 18:46:16",1751961106,mediamanager (prod),generic,doFilter,org.springframework.web.filter.ServletRequestPathFilter,3bd0f7e125185cda2ca14ff1767b75c60d8784dd3deacb8ffb56571063ee8be2,0.020156631,20.156631,MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,mediamanager (prod),MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,7b0f68b1064f7e47,bb2412faccd6,7b0f68b1064f7e47,Filter/org.springframework.web.filter.ServletRequestPathFilter/doFilter,ed2181c4431f8fd5,ed2181c4431f8fd5,2.297904,4aed00860b0858e3,1739586136,true,I Like Pizza,2383390,2383390,116,ffe223b8ddf8091a9b9a176270c92d11,ffe223b8ddf8091a9b9a176270c92d11,67db116f027fbe76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"September 01, 2026 18:46:16",1751961106,mediamanager (prod),generic,doFilter,org.springframework.web.filter.OncePerRequestFilter,3bd0f7e125185cda2ca14ff1767b75c60d8784dd3deacb8ffb56571063ee8be2,0.01991804,19.91804,MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,mediamanager (prod),MjM4MzM5MHxBUE18QVBQTElDQVRJT058MTc1MTk2MTEwNg,8b1cae9309908634,bb2412faccd6,8b1cae9309908634,Filter/org.springframework.security.web.session.DisableEncodeUrlFilter/doFilter,7b0f68b1064f7e47,7b0f68b1064f7e47,2.297904,4aed00860b0858e3,1739586136,true,I Like Pizza,2383390,2383390,116,ffe223b8ddf8091a9b9a176270c92d11,ffe223b8ddf8091a9b9a176270c92d11,67db116f027fbe76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
